-0.98582,-1.0034,-0.95615,1
-0.99959,-1.0007,0.99792,1
-1.004,1.0105,0.97127,1
-0.99422,-1.0529,-0.94406,1
-0.99764,-0.99929,1.0617,1
0.96661,0.99403,-1.012,1
1.0076,0.96988,-1.074,1
-0.98978,-1.0487,-1.0192,1
-0.92146,-1.0472,-0.98822,1
-1.003,-1.0154,-0.98029,1
-0.98032,-1.004,0.99133,1
-0.99195,-0.97221,1.0185,1
-1.0151,-0.93974,1.055,1
-0.97984,1.0035,-0.99605,1
1.006,1.0137,0.99838,-1
-1.0026,1.0551,-1.0255,1
-1.0067,0.99127,-0.90656,1
0.96768,-1.0148,0.99411,-1
0.99646,-1.0234,-0.99295,-1
0.95946,-0.97277,0.99957,-1
1.0801,0.97115,1.0459,-1
-0.98836,1.0167,-1.0543,1
-0.99937,1.0004,0.94004,1
-0.99105,-1.0189,1.0531,1
-0.96461,-0.95241,-0.94126,1
-1.0428,0.96917,0.92488,1
-1.0751,0.97477,-1.0058,1
-0.94492,0.9991,-1.0135,1
1.0689,1.0588,-1.0399,1
0.99707,1.0044,0.98347,-1
0.98223,-1.0337,0.99134,-1
-1.0078,-0.97446,-0.94751,1
1.0049,-1.0199,1.0046,-1
-0.93431,0.97715,1.0426,1
1.0178,-0.96158,-1.0505,-1
-0.98184,-0.96857,-1.0742,1
1.0049,-0.96865,-1.0668,-1
1.0135,-1.0346,0.98943,-1
-0.98551,0.99654,0.97134,1
0.99747,0.98591,0.99647,-1
-1.0019,0.99656,0.94221,1
-0.9594,-1.0285,-0.97867,1
1.0057,-1.011,1.0259,-1
-0.97378,-1.0152,-0.98699,1
-1.0089,-1.0427,0.9581,1
0.99529,1.0358,0.99464,-1
0.949,0.94661,-0.93885,1
0.9561,1.0017,1.0691,-1
1.0064,1.0023,-1.0136,1
-0.99377,-0.99356,-1.0148,1
-0.99686,1.0083,1.036,1
1.0456,1.0281,0.96748,-1
0.90431,0.98625,0.98054,-1
-0.99955,-0.99971,1.014,1
1.0,-1.0,-1.0,-1
-1.0111,-1.008,1.0092,1
-1.0441,-1.026,1.0559,1
0.95736,0.99475,-0.99295,1
1.0022,0.99013,-1.0397,1
1.0376,1.0425,1.025,-1
0.96245,-1.012,-1.0824,-1
0.95466,0.95955,0.95612,-1
-0.98966,1.0047,1.0394,1
-1.0421,-0.94795,0.98039,1
-1.0072,0.9843,-1.0136,1
1.0004,-0.99466,-1.0099,-1
1.0187,-1.0126,0.91886,-1
-1.0713,-0.97127,0.94015,1
1.0086,-1.0032,0.95095,-1
0.98743,0.98642,-0.93205,1
1.0362,1.0279,1.0673,-1
1.0442,-0.97567,-1.0524,-1
-0.96194,0.99217,-0.98702,1
-1.0221,-1.0278,-1.0082,1
-1.0009,0.99663,1.01,1
1.0058,-1.022,-0.96067,-1
1.0119,0.98728,-0.91288,1
1.0173,-1.0062,1.0155,-1
0.99656,1.0049,-1.0123,1
1.0191,-1.0062,-1.0135,-1
0.98966,-1.0042,1.0709,-1
1.0253,1.0102,1.0215,-1
1.01,-0.95636,-1.0858,-1
-0.96445,1.0821,-0.95807,1
1.0018,0.94184,0.99791,-1
0.98311,-1.0079,0.98761,-1
1.0018,-1.0003,0.99093,-1
0.94623,1.0496,-0.9965,1
-0.99218,-0.94873,-0.95266,1
0.99666,1.0522,0.95554,-1
0.97725,-0.99599,-0.93674,-1
-0.99912,1.0001,-1.0065,1
-1.002,1.0031,1.0023,1
1.0282,0.99116,-1.0139,1
0.99313,-1.0108,-1.01,-1
0.98133,1.037,-1.0522,1
1.0026,0.98344,-1.012,1
0.99454,-1.0151,-0.94522,-1
0.94204,0.98608,1.005,-1
0.97779,0.98611,0.94711,-1
1.0207,0.95872,1.0519,-1
-1.0791,-0.99188,-0.97603,1
0.96964,1.0452,1.0395,-1
1.0001,-1.0002,1.0005,-1
-0.9977,0.99975,1.0095,1
1.0076,-0.98923,-0.99395,-1
-1.0383,1.0907,1.0106,1
1.0019,-1.0208,-1.0054,-1
0.95224,0.95836,0.95856,-1
-0.99784,0.99784,0.99846,1
-1.0039,-0.92214,1.0353,1
-0.99572,-0.99828,-0.99965,1
1.001,0.9996,-1.0012,1
-1.0246,1.0492,0.95957,1
-0.98998,-1.0234,1.0082,1
0.99781,-1.0004,1.037,-1
0.9863,-1.0059,-0.9989,-1
0.99981,-1.0001,1.0006,-1
-1.0108,-1.0073,1.015,1
-0.98874,-0.97026,-1.0077,1
-1.0055,1.054,-1.069,1
0.9869,-0.94545,-1.025,-1
1.0046,-0.99714,1.0049,-1
0.95901,-1.0171,-1.0559,-1
-0.99571,-0.99983,-0.98722,1
-1.0199,-0.99831,1.073,1
0.99598,1.0182,1.0158,-1
0.98447,0.99778,1.007,-1
-0.93234,1.0142,-0.9423,1
1.0717,-1.0242,0.99979,-1
-1.036,-0.97872,1.0523,1
-0.95672,-1.0388,0.92694,1
0.93396,-1.0195,0.98298,-1
1.019,1.0099,0.97538,-1
-0.9999,-0.99836,-0.99763,1
-1.0092,0.98127,0.97444,1
-0.9981,0.95476,-0.99978,1
-1.0182,-1.0496,-1.0392,1
-0.98649,1.0416,0.91519,1
0.91621,1.0121,-1.0158,1
-0.94896,-0.99627,-0.99109,1
-1.0216,-1.0707,1.0302,1
-1.0013,-1.014,-0.97882,1
-0.9906,-0.99377,1.0216,1
1.0234,1.0232,1.0506,-1
-0.90799,1.0262,1.0282,1
1.0025,0.94086,1.0375,-1
0.95342,-1.0309,1.0736,-1
-1.0019,-1.0004,0.93519,1
0.95945,-1.0193,1.0778,-1
-1.004,1.0094,-1.008,1
-0.98088,1.0097,-1.0265,1
-1.0504,0.95689,-1.0656,1
0.99008,1.0088,-1.0742,1
1.0179,0.92788,-0.97055,1
1.0006,-0.99968,1.0013,-1
0.93822,0.99819,-0.98221,1
-1.0801,1.0061,-0.98591,1
0.94653,1.0191,-0.91958,1
-1.008,-1.0033,-0.97547,1
-1.0022,0.97982,-1.0075,1
-1.0352,0.97212,1.0783,1
-1.0238,1.0026,-1.0233,1
-0.99839,-0.99255,0.99617,1
0.99516,1.0341,1.0141,-1
-1.0001,-0.99959,1.0093,1
1.0069,-0.96081,-1.0155,-1
0.99971,-0.99965,0.98185,-1
0.96477,-0.92131,0.98573,-1
1.0078,0.97071,0.98265,-1
-1.0125,0.9834,1.0203,1
1.0001,-1.0,-0.99833,-1
0.96374,1.0663,1.0206,-1
0.95975,-1.0071,1.0818,-1
0.97919,0.9587,-1.0033,1
1.047,0.98428,-1.028,1
1.0008,-1.0008,1.0382,-1
0.95318,0.95237,0.9928,-1
1.0531,0.97997,-1.0424,1
-0.96704,0.97189,1.0502,1
1.0166,-1.0129,0.97405,-1
0.99551,-0.98253,1.0826,-1
1.0027,-0.99524,1.0187,-1
0.9831,-1.0004,0.98232,-1
1.0124,0.95622,0.98358,-1
1.0264,0.95232,-0.97639,1
-1.0012,-1.016,1.0092,1
0.99301,-1.0327,1.0442,-1
-1.0359,-0.98623,1.0035,1
0.99986,-0.99113,-0.9657,-1
1.0426,-1.0379,1.0412,-1
1.0081,-1.0055,1.029,-1
0.99549,-0.994,-0.98924,-1
0.95139,-0.95796,-1.049,-1
0.99607,1.0245,-0.94622,1
-1.0156,1.0038,0.95453,1
1.0055,-1.0035,0.98634,-1
-0.99928,0.99307,0.98672,1
-0.99999,-0.99993,-1.005,1
0.99944,-1.0005,0.99032,-1
1.0604,1.0434,1.0478,-1
0.91328,1.0331,1.0142,-1
-1.0018,0.99877,1.0024,1
0.99829,0.99913,0.99905,-1
0.97129,-0.99642,0.9815,-1
0.98507,1.0595,-0.94302,1
-1.0036,-1.0079,-0.99555,1
-1.005,-0.99908,-1.0278,1
-1.0146,1.0571,-1.0402,1
0.95693,-1.0243,-0.9502,-1
-1.0068,1.038,1.0197,1
-0.99524,-1.068,-1.0568,1
-0.98735,0.99138,-0.99885,1
-0.96787,-1.0524,0.99074,1
0.98931,-0.99316,-1.0979,-1
-0.95377,-0.97514,1.0205,1
-0.95896,-0.99478,-0.98274,1
0.98703,-1.0059,0.99881,-1
0.99475,-1.0015,1.0066,-1
-0.99514,-0.9836,1.0577,1
0.99574,-0.98427,1.0062,-1
-1.03,1.0076,1.0509,1
-1.006,-0.99022,1.0278,1
0.99843,-0.99295,-0.98593,-1
0.98959,1.0579,0.94434,-1
0.99276,-0.99943,0.99428,-1
1.0124,0.998,-0.95439,1
-0.95132,0.97357,0.95382,1
0.99208,-1.0197,-1.0192,-1
1.0027,-1.058,1.0029,-1
1.0701,0.98976,-0.97073,1
-0.99096,0.97057,-0.97696,1
-1.0814,-1.0146,-1.0101,1
-0.99819,-1.0021,0.99653,1
-0.99374,-0.99997,1.0815,1
-0.91489,-0.99638,-0.9854,1
-0.96384,-1.0084,-1.0324,1
1.0042,-0.91988,-0.95852,-1
-1.0004,1.0144,-0.99523,1
-1.0117,-0.97846,-1.084,1
-0.93365,-1.0321,1.0554,1
-1.0006,1.0001,-1.099,1
0.978,0.97436,1.0032,-1
1.0678,-1.0538,-1.0115,-1
1.018,1.0275,0.97261,-1
-0.98174,-1.0653,0.97128,1
-0.96584,1.0129,0.94797,1
-1.0272,-0.95873,-1.0799,1
-1.0411,-1.0059,1.013,1
1.0847,1.0105,-0.95807,1
-1.0008,0.99892,-0.99866,1
0.94931,0.97382,1.04,-1
1.0052,-1.0059,-0.98856,-1
1.0122,-1.0729,0.96646,-1
-0.95059,0.99826,0.99121,1
0.99597,1.0135,-1.006,1
0.99992,-1.0001,-0.99998,-1
-0.98387,0.98624,-1.0241,1
1.0005,0.99882,0.96102,-1
0.9858,-1.0382,0.99609,-1
-1.0001,0.95045,0.91526,1
-1.0028,-0.98891,0.92639,1
1.0003,-0.9897,-1.0875,-1
-0.97017,1.0435,-0.96379,1
-1.0481,-0.96021,-1.0507,1
0.98431,-0.96386,-1.0221,-1
0.9997,-1.0005,1.0079,-1
1.0078,-1.0015,-1.0054,-1
-0.99501,-1.0593,1.032,1
-1.0076,1.0348,1.0796,1
-0.9896,0.98616,-1.0571,1
1.0188,0.95814,-1.0104,1
1.0325,0.99773,-1.0052,1
0.9907,1.0567,-0.92845,1
0.98669,0.99661,0.98967,-1
-1.0236,1.0158,-1.0269,1
-1.0212,-1.0363,0.95798,1
-0.98342,-0.98527,-0.98416,1
0.9561,1.006,-0.92295,1
1.0327,-1.0118,-1.0183,-1
-0.98098,-0.98359,-1.0829,1
-0.98446,0.95137,-1.0361,1
-0.98767,1.0545,-1.0398,1
-1.0085,1.0115,-0.91699,1
-1.0018,0.97428,1.0179,1
1.0052,-0.96535,-1.0631,-1
0.98916,0.99149,-1.03,1
-1.0291,-0.96962,-0.95493,1
1.001,0.99969,-1.0734,1
-0.99003,1.0203,0.98848,1
-1.0028,0.99067,1.0051,1
1.0027,-1.0765,-0.96175,-1
0.95973,1.009,0.97454,-1
-0.95088,1.0177,0.93025,1
0.99986,0.95781,-1.0435,1
-1.0772,0.96638,-0.97182,1
-1.0207,-1.005,-1.0212,1
-1.0263,-1.0476,0.98962,1
0.98819,-0.96791,0.99421,-1
1.0089,1.0286,1.0673,-1
-0.95473,-0.96212,-1.0729,1
1.032,0.99364,-0.98597,1
-0.99905,-0.9965,-1.0141,1
-0.96738,0.98933,-1.0921,1
-1.0177,0.9583,-0.96726,1
0.99567,-0.98989,-1.033,-1
0.99174,-1.012,-1.0304,-1
1.0043,-0.98374,-1.0746,-1
1.0347,1.0205,1.0617,-1
1.0111,1.0332,0.9648,-1
-1.0,-0.99975,-0.99365,1
0.99575,0.99387,1.0444,-1
0.96145,1.0102,1.0535,-1
1.0124,-0.99161,1.0187,-1
-0.99356,-1.0017,0.98276,1
-1.0336,0.99978,-0.91374,1
-0.97628,-1.0213,0.92483,1
-0.90403,-1.0242,0.98784,1
-0.99629,-0.998,1.0057,1
-1.0429,-1.0101,-1.0046,1
0.96941,-1.0152,-1.04,-1
-0.99014,1.04,-1.0315,1
1.015,0.96499,-1.01,1
-0.9992,-1.0004,-1.0011,1
-1.0798,1.0038,-1.0454,1
0.99719,1.0069,-1.0039,1
1.0057,-0.99948,-1.013,-1
0.99863,-1.0004,1.0002,-1
1.0018,0.99874,-1.0015,1
-0.99851,1.0802,-1.0147,1
-0.97838,1.0294,-0.97926,1
-0.98014,1.006,-0.98976,1
-0.94706,0.99373,1.0658,1
1.0871,0.96036,0.99281,-1
1.0098,1.0262,-0.93465,1
1.0153,0.93736,-0.95324,1
-1.0046,0.99598,-1.0201,1
-1.0079,1.0236,-1.0866,1
-1.0211,0.99138,0.9965,1
0.96674,0.996,-0.99373,1
-1.0222,1.0578,-1.0386,1
1.0076,-1.0491,1.0061,-1
-1.0489,-1.0112,0.95723,1
-0.99659,-0.99548,-1.0172,1
-1.0808,-1.0051,-0.99488,1
0.98948,-0.99691,-0.96221,-1
-0.99137,-0.99033,-0.9881,1
-0.99264,-0.99877,1.0071,1
-1.0007,-1.0008,0.98922,1
-1.0111,1.0102,0.92308,1
0.93661,-0.95674,0.93927,-1
0.99743,0.9966,-0.95321,1
-0.96698,1.0037,-1.0886,1
-1.0614,0.95121,-0.98719,1
-0.94376,-0.97939,1.0091,1
0.96645,-0.97937,1.0352,-1
-1.0421,-1.0541,-0.94884,1
0.93686,0.95852,-1.0302,1
0.95074,1.0337,1.0159,-1
0.98119,1.0422,0.94977,-1
1.0717,-0.98279,-1.0399,-1
-0.9684,1.0044,1.0234,1
0.98237,-0.99954,1.0539,-1
-0.99337,-0.94975,-1.0088,1
0.99645,-1.0148,-0.99141,-1
1.007,0.96752,-0.94674,1
-0.99861,-1.0009,-1.0119,1
1.0488,-0.92992,0.99856,-1
1.0004,-1.0013,-0.96219,-1
-1.0245,-0.99773,1.0024,1
-0.96298,0.97964,-0.99691,1
1.0213,1.0325,-1.0163,1
0.99676,0.99424,1.0121,-1
-0.95903,1.0074,0.9374,1
1.0289,1.012,-1.042,1
1.0064,-0.98859,1.0689,-1
0.99249,0.98771,0.93115,-1
-1.0311,0.98543,-1.0081,1
0.99499,-0.98691,-0.98886,-1
1.0685,-0.99818,1.0619,-1
-1.0326,-0.97031,0.96691,1
0.95388,-0.96496,-1.0496,-1
1.0216,1.0595,0.93392,-1
0.99746,-0.93541,1.0199,-1
-1.0113,0.95988,1.0481,1
-0.9901,0.98286,-1.0246,1
1.0541,1.0114,0.99424,-1
-1.0043,1.0805,-1.0583,1
0.97959,-1.0045,0.99009,-1
-0.95864,-0.97005,-0.95726,1
0.99974,0.98266,-0.99537,1
1.0124,1.0203,0.99095,-1
0.99618,-0.99458,1.0136,-1
-1.0029,0.97982,-1.077,1
-0.98005,1.0144,0.99097,1
1.0085,0.94786,-0.95658,1
1.0077,1.0148,-0.95429,1
0.99856,-1.0031,0.95331,-1
-1.0311,0.99894,0.99463,1
0.98611,-0.99181,-0.99526,-1
0.99949,-0.99975,0.9963,-1
-1.0014,0.99969,-1.0031,1
-0.99671,1.0032,-0.92831,1
1.0623,1.037,-0.97546,1
0.98996,-0.9869,0.99357,-1
1.0471,-1.0375,0.9593,-1
-1.0671,1.0117,0.95186,1
1.0076,1.0087,1.0265,-1
-1.0504,1.0333,0.98434,1
1.0006,1.0018,0.99167,-1
-1.0335,0.94231,0.97951,1
-0.99215,0.9976,-0.98551,1
1.0125,1.0218,-0.9872,1
-1.0162,1.0119,0.97324,1
-1.0231,0.97775,1.0076,1
1.0028,-0.99047,1.0173,-1
1.0911,-1.0103,1.0328,-1
-0.98985,1.0096,1.003,1
1.0276,-1.032,0.93569,-1
-0.98478,-1.012,-1.0045,1
-0.96687,1.0289,-1.0685,1
-0.98598,0.99854,0.9907,1
-0.98333,1.0637,-1.0544,1
1.0474,1.0812,0.97168,-1
-1.0523,-0.99879,-0.92036,1
1.0011,-1.006,-1.006,-1
1.0058,-0.98213,-0.98522,-1
-0.94114,-0.97562,-1.024,1
0.97285,0.98506,-1.0256,1
-0.94344,-0.9512,-0.98727,1
-0.96773,-0.99973,0.98621,1
0.99641,1.0019,-1.0083,1
1.0358,0.9864,-0.99539,1
-1.0238,1.0209,1.027,1
-0.98873,-0.91628,-1.0463,1
-1.032,1.0621,1.0432,1
1.0545,1.0584,0.98604,-1
-1.0038,0.99308,0.9189,1
-1.0107,1.0229,0.94842,1
1.0183,-0.95786,-1.0321,-1
-0.95476,1.0435,0.97616,1
0.99097,-0.99153,1.0685,-1
-1.0053,0.95492,1.0018,1
1.0008,-0.97351,-0.91024,-1
-0.99838,1.0082,1.0245,1
1.013,-0.98924,0.94601,-1
-1.0227,1.0124,-0.9252,1
0.96175,-0.98339,-1.0209,-1
1.0126,0.97647,-1.0021,1
-0.99956,0.99811,-0.99969,1
-1.0058,0.96107,-0.93269,1
0.98854,0.99666,0.95447,-1
1.0049,1.0109,-0.95563,1
0.96885,-0.92398,1.0282,-1
0.99724,1.0203,-1.0465,1
-1.0626,0.9947,-1.0099,1
-1.0007,-0.9987,-1.0124,1
1.0003,-1.0,0.9947,-1
1.0139,0.99998,-0.99225,1
-1.0586,1.0031,0.93115,1
0.94861,-1.0421,-1.0607,-1
-1.0009,-1.0104,1.0255,1
1.0189,0.95905,-1.0047,1
-0.93742,-0.98605,1.0119,1
-1.0703,-0.95406,0.96847,1
-1.0247,-1.0169,-0.95092,1
0.98353,1.0139,-0.91146,1
1.012,-1.0005,1.0092,-1
-0.97959,-1.0028,0.96122,1
-0.99921,-0.99963,0.99285,1
0.96268,-1.0433,-0.92425,-1
-0.99966,-0.99727,-1.0415,1
-0.98986,1.0092,0.96797,1
-0.99987,1.0251,1.0839,1
1.0096,-1.0053,1.0532,-1
1.0456,0.9658,0.94816,-1
-1.0054,0.99538,1.0011,1
-1.0014,-0.99876,-0.99608,1
0.99952,-1.0074,0.99364,-1
-0.99513,-0.99415,-1.0168,1
-1.0177,0.97512,0.96589,1
1.0005,-0.99815,-0.94357,-1
-1.0082,-1.0116,0.96288,1
-1.0198,-1.0689,-1.0168,1
0.99464,0.99146,-0.95858,1
-0.98635,-0.99935,1.0063,1
-1.0065,0.9991,-1.0033,1
-1.0064,-0.9726,0.99816,1
1.0317,-1.0214,-0.94075,-1
1.0449,1.023,-0.95643,1
-1.0008,-1.0263,1.0248,1
0.99243,1.0409,-0.96326,1
-1.0546,-1.0269,1.04,1
1.0197,0.98439,-0.97293,1
0.98611,-0.99566,1.0008,-1
-0.94731,-1.042,1.0404,1
-0.99594,-0.98721,-1.018,1
-1.023,-0.99234,0.99759,1
1.0085,0.99509,-0.99608,1
0.98872,-1.0002,0.93524,-1
-0.99607,-0.98697,-0.98628,1
1.0028,0.99635,1.0013,-1
1.0484,-0.94668,1.0451,-1
1.0194,-0.97702,-0.91069,-1
1.0042,-0.9995,-1.0024,-1
1.0013,-1.018,-0.93158,-1
0.99504,0.98895,-1.0905,1
-0.99861,-1.0097,-0.96811,1
-0.94202,1.0004,-0.986,1
-1.0021,1.0441,1.0832,1
-1.0108,1.0165,-1.0108,1
1.0228,0.98519,-0.97017,1
-1.0007,1.0001,-1.0044,1
-0.99999,1.0008,-1.0074,1
-1.0009,-0.99792,1.0185,1
0.97125,1.0089,-1.0226,1
0.98607,-1.0043,-0.99141,-1
-0.9043,0.98614,-1.0076,1
0.99969,0.99885,-0.92324,1
0.99889,0.99821,1.0642,-1
0.99433,-0.99914,-0.99909,-1
-0.96695,1.0601,-1.0047,1
-0.93352,0.97247,-0.93982,1
-0.94449,1.0628,-0.96752,1
-0.99692,0.99758,-1.0015,1
-1.0098,0.91879,1.0267,1
-0.9642,0.95896,-1.0382,1
-0.95223,-1.0089,-0.91993,1
0.99117,-0.9962,-1.0138,-1
-0.99588,-0.98126,-1.0264,1
1.007,0.99946,1.0502,-1
0.99329,0.99054,-1.0744,1
-1.0443,0.98204,1.055,1
-1.0273,-0.95666,-0.96595,1
-1.0089,1.0137,0.99044,1
-0.99113,1.0053,-1.0521,1
-0.98638,0.98342,1.0759,1
0.99997,-1.0292,1.0428,-1
1.0056,-0.94795,-0.9485,-1
0.97498,-1.0334,-0.97811,-1
0.99726,-1.0103,-0.94428,-1
-1.0216,-0.97388,-1.0102,1
-0.98974,1.0312,0.9363,1
1.0167,1.0152,-1.0953,1
0.99516,0.99861,-1.0136,1
1.0069,-0.97272,-1.031,-1
-0.97142,1.0031,1.0779,1
-0.98877,0.9852,1.0088,1
1.002,-0.9955,1.0261,-1
0.99978,-1.0025,1.0023,-1
1.0106,-1.0565,-1.0499,-1
1.0444,-1.0213,1.0101,-1
1.0006,1.0008,-0.99901,1
1.0331,-1.0002,-1.0732,-1
0.95582,0.96527,0.92072,-1
-0.99498,0.99329,-1.0075,1
1.0008,0.96102,1.0069,-1
1.0058,0.98748,1.0506,-1
-1.043,1.0129,-1.0228,1
-0.98889,-1.0262,-1.0074,1
-0.98995,0.99048,0.96546,1
1.029,-1.0061,1.0313,-1
-0.98864,-1.0046,-0.96119,1
-1.0042,-0.99708,-1.0149,1
-1.0,-1.0003,-1.0173,1
-0.99557,0.96638,-1.0387,1
-1.0413,1.0425,-0.99205,1
0.98545,-1.0351,-1.0833,-1
1.0061,0.99431,0.92399,-1
-1.0049,-1.0115,1.0125,1
-0.99676,-1.0119,0.99618,1
-0.99737,-1.0889,0.98175,1
-0.98429,-0.9235,0.96317,1
-1.0597,-1.016,0.97217,1
0.99446,1.0448,-0.92246,1
1.0145,1.0195,-0.95027,1
-1.0252,-1.014,0.96842,1
-0.95237,0.94881,-1.0463,1
1.0142,0.97674,1.0479,-1
-1.0043,0.99333,1.0491,1
1.0048,-0.99908,-1.0029,-1
1.0031,-0.98837,1.0152,-1
-0.99917,1.0029,0.99881,1
1.013,-1.0086,-1.0251,-1
-0.98113,1.0015,-0.99228,1
0.98283,0.99458,0.98953,-1
1.0005,-0.99996,0.99634,-1
0.95426,-0.9641,1.041,-1
-1.0092,0.99554,1.037,1
1.0055,-0.98114,-0.90895,-1
-1.0033,1.0041,0.97039,1
1.0536,0.99408,0.95,-1
1.0053,0.99837,0.99796,-1
1.0318,1.0073,-0.99126,1
0.99381,-1.0221,-0.94372,-1
1.0158,-1.0022,-1.0052,-1
0.99894,1.0199,-0.92369,1
1.008,-0.97961,-0.97257,-1
-1.0423,-0.91267,1.0097,1
1.0023,-0.99899,-1.0005,-1
-1.0097,1.0243,-1.062,1
-0.99899,-1.0702,-0.99265,1
-1.0171,-1.0249,0.93834,1
0.94395,-1.0031,1.0543,-1
0.99372,1.004,-0.99119,1
-0.95944,0.94869,0.94946,1
-1.014,-0.98046,0.97866,1
0.97285,-0.97381,-1.0782,-1
1.0008,0.99425,0.94726,-1
0.94035,1.0428,1.0133,-1
-0.94284,1.0365,0.96779,1
1.003,1.0089,1.0043,-1
-0.99564,0.99731,1.0211,1
1.0366,0.98672,-0.9233,1
0.99641,1.0561,1.0373,-1
0.99391,-1.0315,0.99905,-1
0.99945,0.98982,-1.0845,1
-1.0138,-1.0041,-1.0462,1
0.98304,1.0085,-1.0832,1
1.0,0.99997,-1.0,1
0.99033,0.96173,-1.0515,1
0.9999,-0.99993,-0.94621,-1
0.9728,1.0094,1.0432,-1
0.96786,-1.0193,-0.92845,-1
-0.99185,1.0077,-1.0289,1
1.0093,-1.0076,-0.98526,-1
1.0193,0.98643,-1.0636,1
-0.97918,1.0613,-1.04,1
-0.99922,-1.0242,-1.0482,1
-1.0258,0.98298,-1.0226,1
-0.96995,-0.99083,-0.97987,1
-0.95008,1.0082,0.99493,1
